"time_idx","location","value","target"
"2020-02-01","04",1,"inc case"
"2020-02-01","06",3,"inc case"
"2020-02-01","08",0,"inc case"
"2020-02-01","09",0,"inc case"
"2020-02-01","11",0,"inc case"
"2020-02-01","10",0,"inc case"
"2020-02-01","12",0,"inc case"
"2020-02-01","13",0,"inc case"
"2020-02-01","15",0,"inc case"
"2020-02-01","19",0,"inc case"
"2020-02-01","16",0,"inc case"
"2020-02-01","17",1,"inc case"
"2020-02-01","18",0,"inc case"
"2020-02-01","20",0,"inc case"
"2020-02-01","21",0,"inc case"
"2020-02-01","22",0,"inc case"
"2020-02-01","25",1,"inc case"
"2020-02-01","24",0,"inc case"
"2020-02-01","23",0,"inc case"
"2020-02-01","26",0,"inc case"
"2020-02-01","27",0,"inc case"
"2020-02-01","29",0,"inc case"
"2020-02-01","28",0,"inc case"
"2020-02-01","30",0,"inc case"
"2020-02-01","37",0,"inc case"
"2020-02-01","38",0,"inc case"
"2020-02-01","31",0,"inc case"
"2020-02-01","33",0,"inc case"
"2020-02-01","34",0,"inc case"
"2020-02-01","35",0,"inc case"
"2020-02-01","32",0,"inc case"
"2020-02-01","36",0,"inc case"
"2020-02-01","39",0,"inc case"
"2020-02-01","40",0,"inc case"
"2020-02-01","41",0,"inc case"
"2020-02-01","42",0,"inc case"
"2020-02-01","44",0,"inc case"
"2020-02-01","45",0,"inc case"
"2020-02-01","46",0,"inc case"
"2020-02-01","47",0,"inc case"
"2020-02-01","48",0,"inc case"
"2020-02-01","49",0,"inc case"
"2020-02-01","51",0,"inc case"
"2020-02-01","50",0,"inc case"
"2020-02-01","53",0,"inc case"
"2020-02-01","55",0,"inc case"
"2020-02-01","54",0,"inc case"
"2020-02-01","56",0,"inc case"
"2020-02-08","02",0,"inc case"
"2020-02-08","01",0,"inc case"
"2020-02-08","05",0,"inc case"
"2020-02-08","04",0,"inc case"
"2020-02-08","06",3,"inc case"
"2020-02-08","08",0,"inc case"
"2020-02-08","09",0,"inc case"
"2020-02-08","11",0,"inc case"
"2020-02-08","10",0,"inc case"
"2020-02-08","12",0,"inc case"
"2020-02-08","13",0,"inc case"
"2020-02-08","15",0,"inc case"
"2020-02-08","19",0,"inc case"
"2020-02-08","16",0,"inc case"
"2020-02-08","17",0,"inc case"
"2020-02-08","18",0,"inc case"
"2020-02-08","20",0,"inc case"
"2020-02-08","21",0,"inc case"
"2020-02-08","22",0,"inc case"
"2020-02-08","25",0,"inc case"
"2020-02-08","24",0,"inc case"
"2020-02-08","23",0,"inc case"
"2020-02-08","26",0,"inc case"
"2020-02-08","27",0,"inc case"
"2020-02-08","29",0,"inc case"
"2020-02-08","28",0,"inc case"
"2020-02-08","30",0,"inc case"
"2020-02-08","37",0,"inc case"
"2020-02-08","38",0,"inc case"
"2020-02-08","31",0,"inc case"
"2020-02-08","33",0,"inc case"
"2020-02-08","34",0,"inc case"
"2020-02-08","35",0,"inc case"
"2020-02-08","32",0,"inc case"
"2020-02-08","36",0,"inc case"
"2020-02-08","39",0,"inc case"
"2020-02-08","40",0,"inc case"
"2020-02-08","41",0,"inc case"
"2020-02-08","42",0,"inc case"
"2020-02-08","44",0,"inc case"
"2020-02-08","45",0,"inc case"
"2020-02-08","46",0,"inc case"
"2020-02-08","47",0,"inc case"
"2020-02-08","48",0,"inc case"
"2020-02-08","49",0,"inc case"
"2020-02-08","51",0,"inc case"
"2020-02-08","50",0,"inc case"
"2020-02-08","53",0,"inc case"
"2020-02-08","55",0,"inc case"
"2020-02-08","54",0,"inc case"
"2020-02-08","56",0,"inc case"
"2020-02-15","02",0,"inc case"
"2020-02-15","01",0,"inc case"
"2020-02-15","05",0,"inc case"
"2020-02-15","04",0,"inc case"
"2020-02-15","06",2,"inc case"
"2020-02-15","08",0,"inc case"
"2020-02-15","09",0,"inc case"
"2020-02-15","11",0,"inc case"
"2020-02-15","10",0,"inc case"
"2020-02-15","12",0,"inc case"
"2020-02-15","13",0,"inc case"
"2020-02-15","15",0,"inc case"
"2020-02-15","19",0,"inc case"
"2020-02-15","16",0,"inc case"
"2020-02-15","17",0,"inc case"
"2020-02-15","18",0,"inc case"
"2020-02-15","20",0,"inc case"
"2020-02-15","21",0,"inc case"
"2020-02-15","22",0,"inc case"
"2020-02-15","25",0,"inc case"
"2020-02-15","24",0,"inc case"
"2020-02-15","23",0,"inc case"
"2020-02-15","26",0,"inc case"
"2020-02-15","27",0,"inc case"
"2020-02-15","29",0,"inc case"
"2020-02-15","28",0,"inc case"
"2020-02-15","30",0,"inc case"
"2020-02-15","37",0,"inc case"
"2020-02-15","38",0,"inc case"
"2020-02-15","31",0,"inc case"
"2020-02-15","33",0,"inc case"
"2020-02-15","34",0,"inc case"
"2020-02-15","35",0,"inc case"
"2020-02-15","32",0,"inc case"
"2020-02-15","36",0,"inc case"
"2020-02-15","39",0,"inc case"
"2020-02-15","40",0,"inc case"
"2020-02-15","41",0,"inc case"
"2020-02-15","42",0,"inc case"
"2020-02-15","44",0,"inc case"
"2020-02-15","45",0,"inc case"
"2020-02-15","46",0,"inc case"
"2020-02-15","47",0,"inc case"
"2020-02-15","48",0,"inc case"
"2020-02-15","49",0,"inc case"
"2020-02-15","51",0,"inc case"
"2020-02-15","50",0,"inc case"
"2020-02-15","53",0,"inc case"
"2020-02-15","55",0,"inc case"
"2020-02-15","54",0,"inc case"
"2020-02-15","56",0,"inc case"
"2020-02-22","02",0,"inc case"
"2020-02-22","01",0,"inc case"
"2020-02-22","05",0,"inc case"
"2020-02-22","60",0,"inc case"
"2020-02-22","04",0,"inc case"
"2020-02-22","06",0,"inc case"
"2020-02-22","08",0,"inc case"
"2020-02-22","09",0,"inc case"
"2020-02-22","11",0,"inc case"
"2020-02-22","10",0,"inc case"
"2020-02-22","12",0,"inc case"
"2020-02-22","13",0,"inc case"
"2020-02-22","66",0,"inc case"
"2020-02-22","15",0,"inc case"
"2020-02-22","19",0,"inc case"
"2020-02-22","16",0,"inc case"
"2020-02-22","17",0,"inc case"
"2020-02-22","18",0,"inc case"
"2020-02-22","20",0,"inc case"
"2020-02-22","21",0,"inc case"
"2020-02-22","22",0,"inc case"
"2020-02-22","25",0,"inc case"
"2020-02-22","24",0,"inc case"
"2020-02-22","23",0,"inc case"
"2020-02-22","26",0,"inc case"
"2020-02-22","27",0,"inc case"
"2020-02-22","29",0,"inc case"
"2020-02-22","69",0,"inc case"
"2020-02-22","28",0,"inc case"
"2020-02-22","30",0,"inc case"
"2020-02-22","37",0,"inc case"
"2020-02-22","38",0,"inc case"
"2020-02-22","31",0,"inc case"
"2020-02-22","33",0,"inc case"
"2020-02-22","34",0,"inc case"
"2020-02-22","35",0,"inc case"
"2020-02-22","32",0,"inc case"
"2020-02-22","36",0,"inc case"
"2020-02-22","39",0,"inc case"
"2020-02-22","40",0,"inc case"
"2020-02-22","41",0,"inc case"
"2020-02-22","42",0,"inc case"
"2020-02-22","72",0,"inc case"
"2020-02-22","44",0,"inc case"
"2020-02-22","45",0,"inc case"
"2020-02-22","46",0,"inc case"
"2020-02-22","47",0,"inc case"
"2020-02-22","48",0,"inc case"
"2020-02-22","49",0,"inc case"
"2020-02-22","51",0,"inc case"
"2020-02-22","78",0,"inc case"
"2020-02-22","50",0,"inc case"
"2020-02-22","53",0,"inc case"
"2020-02-22","55",0,"inc case"
"2020-02-22","54",0,"inc case"
"2020-02-22","56",0,"inc case"
"2020-02-29","02",0,"inc case"
"2020-02-29","01",0,"inc case"
"2020-02-29","05",0,"inc case"
"2020-02-29","60",0,"inc case"
"2020-02-29","04",0,"inc case"
"2020-02-29","06",3,"inc case"
"2020-02-29","08",0,"inc case"
"2020-02-29","09",0,"inc case"
"2020-02-29","11",0,"inc case"
"2020-02-29","10",0,"inc case"
"2020-02-29","12",0,"inc case"
"2020-02-29","13",0,"inc case"
"2020-02-29","66",0,"inc case"
"2020-02-29","15",0,"inc case"
"2020-02-29","19",0,"inc case"
"2020-02-29","16",0,"inc case"
"2020-02-29","17",0,"inc case"
"2020-02-29","18",0,"inc case"
"2020-02-29","20",0,"inc case"
"2020-02-29","21",0,"inc case"
"2020-02-29","22",0,"inc case"
"2020-02-29","25",0,"inc case"
"2020-02-29","24",0,"inc case"
"2020-02-29","23",0,"inc case"
"2020-02-29","26",0,"inc case"
"2020-02-29","27",0,"inc case"
"2020-02-29","29",0,"inc case"
"2020-02-29","69",0,"inc case"
"2020-02-29","28",0,"inc case"
"2020-02-29","30",0,"inc case"
"2020-02-29","37",0,"inc case"
"2020-02-29","38",0,"inc case"
"2020-02-29","31",0,"inc case"
"2020-02-29","33",0,"inc case"
"2020-02-29","34",0,"inc case"
"2020-02-29","35",0,"inc case"
"2020-02-29","32",0,"inc case"
"2020-02-29","36",0,"inc case"
"2020-02-29","39",0,"inc case"
"2020-02-29","40",0,"inc case"
"2020-02-29","41",1,"inc case"
"2020-02-29","42",0,"inc case"
"2020-02-29","72",0,"inc case"
"2020-02-29","44",0,"inc case"
"2020-02-29","45",0,"inc case"
"2020-02-29","46",0,"inc case"
"2020-02-29","47",0,"inc case"
"2020-02-29","48",0,"inc case"
"2020-02-29","49",0,"inc case"
"2020-02-29","51",0,"inc case"
"2020-02-29","78",0,"inc case"
"2020-02-29","50",0,"inc case"
"2020-02-29","53",6,"inc case"
"2020-02-29","55",0,"inc case"
"2020-02-29","54",0,"inc case"
"2020-02-29","56",0,"inc case"
"2020-03-07","02",0,"inc case"
"2020-03-07","01",0,"inc case"
"2020-03-07","05",0,"inc case"
"2020-03-07","60",0,"inc case"
"2020-03-07","04",3,"inc case"
"2020-03-07","06",81,"inc case"
"2020-03-07","08",8,"inc case"
"2020-03-07","09",0,"inc case"
"2020-03-07","11",0,"inc case"
"2020-03-07","10",0,"inc case"
"2020-03-07","12",7,"inc case"
"2020-03-07","13",5,"inc case"
"2020-03-07","66",0,"inc case"
"2020-03-07","15",1,"inc case"
"2020-03-07","19",0,"inc case"
"2020-03-07","16",0,"inc case"
"2020-03-07","17",4,"inc case"
"2020-03-07","18",1,"inc case"
"2020-03-07","20",0,"inc case"
"2020-03-07","21",1,"inc case"
"2020-03-07","22",0,"inc case"
"2020-03-07","25",70,"inc case"
"2020-03-07","24",3,"inc case"
"2020-03-07","23",0,"inc case"
"2020-03-07","26",0,"inc case"
"2020-03-07","27",1,"inc case"
"2020-03-07","29",1,"inc case"
"2020-03-07","69",0,"inc case"
"2020-03-07","28",0,"inc case"
"2020-03-07","30",0,"inc case"
"2020-03-07","37",2,"inc case"
"2020-03-07","38",0,"inc case"
"2020-03-07","31",1,"inc case"
"2020-03-07","33",2,"inc case"
"2020-03-07","34",4,"inc case"
"2020-03-07","35",0,"inc case"
"2020-03-07","32",2,"inc case"
"2020-03-07","36",76,"inc case"
"2020-03-07","39",0,"inc case"
"2020-03-07","40",1,"inc case"
"2020-03-07","41",5,"inc case"
"2020-03-07","42",2,"inc case"
"2020-03-07","72",0,"inc case"
"2020-03-07","44",3,"inc case"
"2020-03-07","45",2,"inc case"
"2020-03-07","46",0,"inc case"
"2020-03-07","47",1,"inc case"
"2020-03-07","48",8,"inc case"
"2020-03-07","49",1,"inc case"
"2020-03-07","51",0,"inc case"
"2020-03-07","78",0,"inc case"
"2020-03-07","50",0,"inc case"
"2020-03-07","53",95,"inc case"
"2020-03-07","55",0,"inc case"
"2020-03-07","54",0,"inc case"
"2020-03-07","56",0,"inc case"
"2020-03-14","02",1,"inc case"
"2020-03-14","01",15,"inc case"
"2020-03-14","05",12,"inc case"
"2020-03-14","60",0,"inc case"
"2020-03-14","04",8,"inc case"
"2020-03-14","06",241,"inc case"
"2020-03-14","08",95,"inc case"
"2020-03-14","09",23,"inc case"
"2020-03-14","11",0,"inc case"
"2020-03-14","10",6,"inc case"
"2020-03-14","12",69,"inc case"
"2020-03-14","13",68,"inc case"
"2020-03-14","66",0,"inc case"
"2020-03-14","15",3,"inc case"
"2020-03-14","19",17,"inc case"
"2020-03-14","16",2,"inc case"
"2020-03-14","17",58,"inc case"
"2020-03-14","18",15,"inc case"
"2020-03-14","20",8,"inc case"
"2020-03-14","21",15,"inc case"
"2020-03-14","22",77,"inc case"
"2020-03-14","25",223,"inc case"
"2020-03-14","24",24,"inc case"
"2020-03-14","23",3,"inc case"
"2020-03-14","26",36,"inc case"
"2020-03-14","27",20,"inc case"
"2020-03-14","29",6,"inc case"
"2020-03-14","69",0,"inc case"
"2020-03-14","28",6,"inc case"
"2020-03-14","30",5,"inc case"
"2020-03-14","37",30,"inc case"
"2020-03-14","38",1,"inc case"
"2020-03-14","31",17,"inc case"
"2020-03-14","33",5,"inc case"
"2020-03-14","34",65,"inc case"
"2020-03-14","35",13,"inc case"
"2020-03-14","32",18,"inc case"
"2020-03-14","36",481,"inc case"
"2020-03-14","39",26,"inc case"
"2020-03-14","40",3,"inc case"
"2020-03-14","41",30,"inc case"
"2020-03-14","42",45,"inc case"
"2020-03-14","72",0,"inc case"
"2020-03-14","44",17,"inc case"
"2020-03-14","45",17,"inc case"
"2020-03-14","46",8,"inc case"
"2020-03-14","47",31,"inc case"
"2020-03-14","48",52,"inc case"
"2020-03-14","49",9,"inc case"
"2020-03-14","51",37,"inc case"
"2020-03-14","78",0,"inc case"
"2020-03-14","50",5,"inc case"
"2020-03-14","53",540,"inc case"
"2020-03-14","55",27,"inc case"
"2020-03-14","54",0,"inc case"
"2020-03-14","56",2,"inc case"
"2020-03-21","02",15,"inc case"
"2020-03-21","01",134,"inc case"
"2020-03-21","05",110,"inc case"
"2020-03-21","60",0,"inc case"
"2020-03-21","04",92,"inc case"
"2020-03-21","06",1061,"inc case"
"2020-03-21","08",372,"inc case"
"2020-03-21","09",171,"inc case"
"2020-03-21","11",98,"inc case"
"2020-03-21","10",39,"inc case"
"2020-03-21","12",687,"inc case"
"2020-03-21","13",482,"inc case"
"2020-03-21","66",15,"inc case"
"2020-03-21","15",32,"inc case"
"2020-03-21","19",52,"inc case"
"2020-03-21","16",40,"inc case"
"2020-03-21","17",689,"inc case"
"2020-03-21","18",112,"inc case"
"2020-03-21","20",49,"inc case"
"2020-03-21","21",71,"inc case"
"2020-03-21","22",686,"inc case"
"2020-03-21","25",1711,"inc case"
"2020-03-21","24",166,"inc case"
"2020-03-21","23",67,"inc case"
"2020-03-21","26",589,"inc case"
"2020-03-21","27",113,"inc case"
"2020-03-21","29",111,"inc case"
"2020-03-21","69",0,"inc case"
"2020-03-21","28",134,"inc case"
"2020-03-21","30",22,"inc case"
"2020-03-21","37",255,"inc case"
"2020-03-21","38",27,"inc case"
"2020-03-21","31",20,"inc case"
"2020-03-21","33",54,"inc case"
"2020-03-21","34",1258,"inc case"
"2020-03-21","35",42,"inc case"
"2020-03-21","32",141,"inc case"
"2020-03-21","36",9853,"inc case"
"2020-03-21","39",221,"inc case"
"2020-03-21","40",49,"inc case"
"2020-03-21","41",101,"inc case"
"2020-03-21","42",352,"inc case"
"2020-03-21","72",21,"inc case"
"2020-03-21","44",46,"inc case"
"2020-03-21","45",155,"inc case"
"2020-03-21","46",6,"inc case"
"2020-03-21","47",272,"inc case"
"2020-03-21","48",522,"inc case"
"2020-03-21","49",108,"inc case"
"2020-03-21","51",120,"inc case"
"2020-03-21","78",6,"inc case"
"2020-03-21","50",44,"inc case"
"2020-03-21","53",1151,"inc case"
"2020-03-21","55",255,"inc case"
"2020-03-21","54",12,"inc case"
"2020-03-21","56",21,"inc case"
"2020-03-28","02",76,"inc case"
"2020-03-28","01",652,"inc case"
"2020-03-28","05",287,"inc case"
"2020-03-28","60",0,"inc case"
"2020-03-28","04",669,"inc case"
"2020-03-28","06",6118,"inc case"
"2020-03-28","08",1586,"inc case"
"2020-03-28","09",1330,"inc case"
"2020-03-28","11",206,"inc case"
"2020-03-28","10",169,"inc case"
"2020-03-28","12",3000,"inc case"
"2020-03-28","13",1811,"inc case"
"2020-03-28","66",40,"inc case"
"2020-03-28","15",113,"inc case"
"2020-03-28","19",229,"inc case"
"2020-03-28","16",192,"inc case"
"2020-03-28","17",2738,"inc case"
"2020-03-28","18",1105,"inc case"
"2020-03-28","20",209,"inc case"
"2020-03-28","21",293,"inc case"
"2020-03-28","22",2552,"inc case"
"2020-03-28","25",4893,"inc case"
"2020-03-28","24",802,"inc case"
"2020-03-28","23",141,"inc case"
"2020-03-28","26",4265,"inc case"
"2020-03-28","27",307,"inc case"
"2020-03-28","29",859,"inc case"
"2020-03-28","69",0,"inc case"
"2020-03-28","28",523,"inc case"
"2020-03-28","30",102,"inc case"
"2020-03-28","37",818,"inc case"
"2020-03-28","38",66,"inc case"
"2020-03-28","31",58,"inc case"
"2020-03-28","33",126,"inc case"
"2020-03-28","34",9797,"inc case"
"2020-03-28","35",153,"inc case"
"2020-03-28","32",465,"inc case"
"2020-03-28","36",41990,"inc case"
"2020-03-28","39",1159,"inc case"
"2020-03-28","40",324,"inc case"
"2020-03-28","41",342,"inc case"
"2020-03-28","42",2446,"inc case"
"2020-03-28","72",79,"inc case"
"2020-03-28","44",173,"inc case"
"2020-03-28","45",486,"inc case"
"2020-03-28","46",54,"inc case"
"2020-03-28","47",1207,"inc case"
"2020-03-28","48",1873,"inc case"
"2020-03-28","49",484,"inc case"
"2020-03-28","51",583,"inc case"
"2020-03-28","78",16,"inc case"
"2020-03-28","50",162,"inc case"
"2020-03-28","53",2237,"inc case"
"2020-03-28","55",773,"inc case"
"2020-03-28","54",84,"inc case"
"2020-03-28","56",59,"inc case"
"2020-04-04","02",80,"inc case"
"2020-04-04","01",926,"inc case"
"2020-04-04","05",334,"inc case"
"2020-04-04","60",0,"inc case"
"2020-04-04","04",1246,"inc case"
"2020-04-04","06",5320,"inc case"
"2020-04-04","08",6681,"inc case"
"2020-04-04","09",3752,"inc case"
"2020-04-04","11",598,"inc case"
"2020-04-04","10",379,"inc case"
"2020-04-04","12",7774,"inc case"
"2020-04-04","13",3794,"inc case"
"2020-04-04","66",38,"inc case"
"2020-04-04","15",202,"inc case"
"2020-04-04","19",489,"inc case"
"2020-04-04","16",788,"inc case"
"2020-04-04","17",6866,"inc case"
"2020-04-04","18",2720,"inc case"
"2020-04-04","20",432,"inc case"
"2020-04-04","21",537,"inc case"
"2020-04-04","22",9181,"inc case"
"2020-04-04","25",8292,"inc case"
"2020-04-04","24",2130,"inc case"
"2020-04-04","23",245,"inc case"
"2020-04-04","26",9845,"inc case"
"2020-04-04","27",424,"inc case"
"2020-04-04","29",1652,"inc case"
"2020-04-04","69",8,"inc case"
"2020-04-04","28",792,"inc case"
"2020-04-04","30",136,"inc case"
"2020-04-04","37",1530,"inc case"
"2020-04-04","38",113,"inc case"
"2020-04-04","31",225,"inc case"
"2020-04-04","33",353,"inc case"
"2020-04-04","34",23000,"inc case"
"2020-04-04","35",298,"inc case"
"2020-04-04","32",1116,"inc case"
"2020-04-04","36",69305,"inc case"
"2020-04-04","39",2333,"inc case"
"2020-04-04","40",784,"inc case"
"2020-04-04","41",420,"inc case"
"2020-04-04","42",7347,"inc case"
"2020-04-04","72",352,"inc case"
"2020-04-04","44",567,"inc case"
"2020-04-04","45",1257,"inc case"
"2020-04-04","46",144,"inc case"
"2020-04-04","47",1837,"inc case"
"2020-04-04","48",2662,"inc case"
"2020-04-04","49",826,"inc case"
"2020-04-04","51",1667,"inc case"
"2020-04-04","78",18,"inc case"
"2020-04-04","50",250,"inc case"
"2020-04-04","53",3217,"inc case"
"2020-04-04","55",975,"inc case"
"2020-04-04","54",186,"inc case"
"2020-04-04","56",105,"inc case"
"2020-04-11","02",89,"inc case"
"2020-04-11","01",1619,"inc case"
"2020-04-11","05",485,"inc case"
"2020-04-11","60",0,"inc case"
"2020-04-11","04",1374,"inc case"
"2020-04-11","06",8627,"inc case"
"2020-04-11","08",2735,"inc case"
"2020-04-11","09",6234,"inc case"
"2020-04-11","11",876,"inc case"
"2020-04-11","10",886,"inc case"
"2020-04-11","12",6957,"inc case"
"2020-04-11","13",5999,"inc case"
"2020-04-11","66",40,"inc case"
"2020-04-11","15",114,"inc case"
"2020-04-11","19",723,"inc case"
"2020-04-11","16",374,"inc case"
"2020-04-11","17",8823,"inc case"
"2020-04-11","18",3482,"inc case"
"2020-04-11","20",577,"inc case"
"2020-04-11","21",776,"inc case"
"2020-04-11","22",7518,"inc case"
"2020-04-11","25",12147,"inc case"
"2020-04-11","24",4569,"inc case"
"2020-04-11","23",160,"inc case"
"2020-04-11","26",9765,"inc case"
"2020-04-11","27",562,"inc case"
"2020-04-11","29",1827,"inc case"
"2020-04-11","69",3,"inc case"
"2020-04-11","28",1187,"inc case"
"2020-04-11","30",112,"inc case"
"2020-04-11","37",1900,"inc case"
"2020-04-11","38",101,"inc case"
"2020-04-11","31",378,"inc case"
"2020-04-11","33",345,"inc case"
"2020-04-11","34",24027,"inc case"
"2020-04-11","35",585,"inc case"
"2020-04-11","32",960,"inc case"
"2020-04-11","36",70557,"inc case"
"2020-04-11","39",2511,"inc case"
"2020-04-11","40",707,"inc case"
"2020-04-11","41",472,"inc case"
"2020-04-11","42",11846,"inc case"
"2020-04-11","72",336,"inc case"
"2020-04-11","44",1543,"inc case"
"2020-04-11","45",1294,"inc case"
"2020-04-11","46",413,"inc case"
"2020-04-11","47",1817,"inc case"
"2020-04-11","48",4466,"inc case"
"2020-04-11","49",779,"inc case"
"2020-04-11","51",2670,"inc case"
"2020-04-11","78",11,"inc case"
"2020-04-11","50",250,"inc case"
"2020-04-11","53",3187,"inc case"
"2020-04-11","55",1183,"inc case"
"2020-04-11","54",295,"inc case"
"2020-04-11","56",74,"inc case"
"2020-04-18","02",58,"inc case"
"2020-04-18","01",1442,"inc case"
"2020-04-18","05",516,"inc case"
"2020-04-18","60",0,"inc case"
"2020-04-18","04",1331,"inc case"
"2020-04-18","06",9181,"inc case"
"2020-04-18","08",2904,"inc case"
"2020-04-18","09",6040,"inc case"
"2020-04-18","11",888,"inc case"
"2020-04-18","10",1059,"inc case"
"2020-04-18","12",6998,"inc case"
"2020-04-18","13",5510,"inc case"
"2020-04-18","66",3,"inc case"
"2020-04-18","15",109,"inc case"
"2020-04-18","19",1003,"inc case"
"2020-04-18","16",259,"inc case"
"2020-04-18","17",9980,"inc case"
"2020-04-18","18",3206,"inc case"
"2020-04-18","20",546,"inc case"
"2020-04-18","21",1014,"inc case"
"2020-04-18","22",3566,"inc case"
"2020-04-18","25",15319,"inc case"
"2020-04-18","24",4632,"inc case"
"2020-04-18","23",231,"inc case"
"2020-04-18","26",6936,"inc case"
"2020-04-18","27",782,"inc case"
"2020-04-18","29",1328,"inc case"
"2020-04-18","69",3,"inc case"
"2020-04-18","28",1332,"inc case"
"2020-04-18","30",49,"inc case"
"2020-04-18","37",1989,"inc case"
"2020-04-18","38",276,"inc case"
"2020-04-18","31",550,"inc case"
"2020-04-18","33",457,"inc case"
"2020-04-18","34",23269,"inc case"
"2020-04-18","35",707,"inc case"
"2020-04-18","32",924,"inc case"
"2020-04-18","36",52107,"inc case"
"2020-04-18","39",3972,"inc case"
"2020-04-18","40",597,"inc case"
"2020-04-18","41",473,"inc case"
"2020-04-18","42",9633,"inc case"
"2020-04-18","72",330,"inc case"
"2020-04-18","44",2142,"inc case"
"2020-04-18","45",1037,"inc case"
"2020-04-18","46",916,"inc case"
"2020-04-18","47",1669,"inc case"
"2020-04-18","48",3919,"inc case"
"2020-04-18","49",710,"inc case"
"2020-04-18","51",2976,"inc case"
"2020-04-18","78",2,"inc case"
"2020-04-18","50",92,"inc case"
"2020-04-18","53",1342,"inc case"
"2020-04-18","55",986,"inc case"
"2020-04-18","54",208,"inc case"
"2020-04-18","56",48,"inc case"
"2020-04-25","02",25,"inc case"
"2020-04-25","01",1486,"inc case"
"2020-04-25","05",1167,"inc case"
"2020-04-25","60",0,"inc case"
"2020-04-25","04",1562,"inc case"
"2020-04-25","06",11790,"inc case"
"2020-04-25","08",3328,"inc case"
"2020-04-25","09",7033,"inc case"
"2020-04-25","11",1033,"inc case"
"2020-04-25","10",1038,"inc case"
"2020-04-25","12",5347,"inc case"
"2020-04-25","13",5553,"inc case"
"2020-04-25","66",5,"inc case"
"2020-04-25","15",31,"inc case"
"2020-04-25","19",2579,"inc case"
"2020-04-25","16",232,"inc case"
"2020-04-25","17",12617,"inc case"
"2020-04-25","18",3758,"inc case"
"2020-04-25","20",1314,"inc case"
"2020-04-25","21",1208,"inc case"
"2020-04-25","22",2932,"inc case"
"2020-04-25","25",14880,"inc case"
"2020-04-25","24",5440,"inc case"
"2020-04-25","23",118,"inc case"
"2020-04-25","26",6253,"inc case"
"2020-04-25","27",1237,"inc case"
"2020-04-25","29",1402,"inc case"
"2020-04-25","69",0,"inc case"
"2020-04-25","28",1744,"inc case"
"2020-04-25","30",19,"inc case"
"2020-04-25","37",2405,"inc case"
"2020-04-25","38",284,"inc case"
"2020-04-25","31",1470,"inc case"
"2020-04-25","33",455,"inc case"
"2020-04-25","34",24078,"inc case"
"2020-04-25","35",862,"inc case"
"2020-04-25","32",913,"inc case"
"2020-04-25","36",43529,"inc case"
"2020-04-25","39",5365,"inc case"
"2020-04-25","40",729,"inc case"
"2020-04-25","41",409,"inc case"
"2020-04-25","42",9789,"inc case"
"2020-04-25","72",-245,"inc case"
"2020-04-25","44",2638,"inc case"
"2020-04-25","45",1005,"inc case"
"2020-04-25","46",605,"inc case"
"2020-04-25","47",2535,"inc case"
"2020-04-25","48",4890,"inc case"
"2020-04-25","49",1031,"inc case"
"2020-04-25","51",4313,"inc case"
"2020-04-25","78",2,"inc case"
"2020-04-25","50",40,"inc case"
"2020-04-25","53",1543,"inc case"
"2020-04-25","55",1488,"inc case"
"2020-04-25","54",225,"inc case"
"2020-04-25","56",182,"inc case"
"2020-05-02","02",26,"inc case"
"2020-05-02","01",1426,"inc case"
"2020-05-02","05",461,"inc case"
"2020-05-02","60",0,"inc case"
